,-9,-7,-5,-3,-1,1,3,5,7,9,date,newborn,dead,WALE,11
1173,381331.5714,112585.9164,5608.471397,1281.354397,6411.546042,225.17,0,0,0,0,3/21/2012,515344.0297,507444.0297,5.808379275,0
1174,623008.3035,123764.7289,5305.858177,1307.414111,495.2143072,100,0,0,0,0,3/22/2012,761881.519,753981.519,1.929797628,0
1175,787449.4205,91424.53485,4538.367886,1984.657083,2829.275549,4655.58,0,0,0,0,3/23/2012,899181.8359,892881.8359,4.73493852,0
1176,729606.9594,75616.53733,1786.836028,1043.673379,4157.591831,6.17,0,0,0,0,3/24/2012,821417.768,812217.768,2.085230569,0
1177,295583.7054,109907.8999,8355.502135,1391.87618,860.7316735,0.15,0,0,0,0,3/25/2012,423949.8653,416099.8653,3.278927678,0
1178,392358.5204,125771.8327,7516.26258,1584.399589,457.1165717,0,0,0,0,0,3/26/2012,535238.1318,527688.1318,2.616839732,0
1179,445656.7786,112393.5202,5917.475133,2400.994475,849.6464661,0,0,0,0,0,3/27/2012,575018.415,567218.415,3.019234946,0
1180,530669.1554,146145.3548,3989.220809,1337.457889,1409.535841,50.0401,0,0,0,0,3/28/2012,691100.7649,683600.7649,2.131048313,0
1181,1083990.384,107944.9774,3918.231001,579.4587751,2397.92482,7.09,0,0,0,0,3/29/2012,1205888.066,1198838.066,1.331762253,0
1182,826165.0942,92180.04322,10171.08558,2251.548914,49862.35739,104.23,0,0,0,0,3/30/2012,988434.3593,980734.3593,15.89211327,0
1183,766120.5942,103757.7646,3219.416421,1326.554125,777.1039729,0.2,0,0,0,0,3/31/2012,883701.6333,875201.6333,1.206015296,0
1184,546748.9051,60896.36243,7097.894995,665.0393986,894.8728699,1.5,0,0,0,0,4/1/2012,623404.5748,616304.5748,1.670133271,0
1185,570618.015,117607.139,7304.480184,980.3085607,672.2047884,0,50,0,0,0,4/2/2012,703032.1475,697232.1475,1.998118832,0
1186,689126.0535,108881.1607,7077.174385,844.2250486,10377.27434,1103.77,0,0,0,0,4/3/2012,824059.658,817409.658,5.819683537,0
1187,610134.2774,132095.0627,13053.58944,1951.07154,1674.994189,1550.15,350,0,0,0,4/4/2012,767659.1452,760809.1452,4.263126452,0
1188,827163.4478,101151.4919,5583.650972,942.7467555,700.1183183,2000.05,0,0,0,0,4/5/2012,943391.5058,937541.5058,2.249170653,0
1189,418585.565,147816.6255,10004.06415,6270.010521,437.8076097,2047.47,0,0,0,0,4/6/2012,591961.5428,585161.5428,5.458042578,0
1190,243174.6715,83726.76396,9056.150734,4152.315051,894.611029,10.27,0,0,0,0,4/7/2012,347464.7823,341014.7823,4.636291829,0
1191,1185370.874,65287.83004,3816.124048,705.3067899,196.3439923,284,0,0,0,0,4/8/2012,1263160.479,1255660.479,0.635826046,0
1192,1469020.5,110540.9303,43752.07126,7839.630341,1652.253287,2050.06,0,0,0,0,4/9/2012,1642155.445,1634855.445,3.172276959,0
1193,695539.6149,117105.8761,6956.685272,2838.477786,274.8409452,1.07,0,0,0,0,4/10/2012,830066.565,822716.565,1.680191491,0
1194,1341629.663,132461.6324,19402.03251,11978.14361,3353.265423,2781.25,0,0,0,0,4/11/2012,1518655.987,1511605.987,3.725357944,0
1195,1092507.538,168000.1862,9189.339502,2111.832731,1103.503547,6491.54,0,0,0,0,4/12/2012,1285753.94,1279403.94,4.10043823,0
1196,713801.8194,108215.3234,4707.478129,1361.691495,1473.064307,1818.53,0,0,0,0,4/13/2012,837527.9067,831377.9067,2.788846753,0
1197,888304.6638,92544.30792,4661.014772,4549.444132,397.1466166,51.86,0,0,0,0,4/14/2012,997458.4373,990508.4373,1.411857515,0
1198,1141064.752,116443.8454,7192.037956,4319.427737,1393.658615,2214.91,100,0,0,0,4/15/2012,1278078.632,1272728.632,2.200428201,0
1199,1433524.183,168113.2728,4576.541141,2174.135571,883.5488764,3000.35,0,0,0,0,4/16/2012,1619772.032,1612272.032,1.935160918,0
1200,1000854.081,122928.3316,7360.526812,668.4160101,420.6203882,275.2,250,0,0,0,4/17/2012,1139507.176,1132757.176,1.465165237,0
1201,891646.5663,129596.1236,6681.149756,3361.369466,1102.686176,952.18,0,0,0,0,4/18/2012,1039840.075,1033340.075,2.281226002,0
1202,548932.2088,122732.1232,10083.51974,3718.287178,762.4243944,1.11,0,0,0,0,4/19/2012,694079.6734,686229.6734,2.784382896,0
1203,2679555.007,158569.1059,12045.12881,5560.793191,709.4454921,200.09,50,0,0,0,4/20/2012,2864389.57,2856689.57,0.926104247,0
1204,1127479.896,82825.31388,5686.282475,2778.739783,1310.854644,202.87,0,0,0,0,4/21/2012,1227983.957,1220283.957,1.246408906,0
1205,837593.7162,91574.42288,6249.174734,11030.67441,746.1411847,444.13,0,0,0,0,4/22/2012,954638.2594,947638.2594,2.93509193,0
1206,648143.5413,121286.48,3808.214229,780.5664864,3691.797736,100,0,0,0,0,4/23/2012,784560.5998,777810.5998,2.529858472,0
1207,616450.1788,109977.7939,6852.629737,7845.242804,1665.456141,2.14,0,0,0,0,4/24/2012,749693.4413,742793.4413,3.130837672,0
1208,790186.1438,99966.37697,6400.360164,111133.7646,4458.567916,0,0,0,0,0,4/25/2012,1018495.213,1012145.213,20.1385654,0
1209,1736540.937,103940.9373,4245.607049,576.0604769,4516.926438,256,0,0,0,0,4/26/2012,1857826.468,1850076.468,1.309082314,0
1210,1379996.628,72714.28686,6075.170709,2004.309204,455.1316031,1.4,0,0,0,0,4/27/2012,1467996.927,1461246.927,0.726895814,0
1211,792111.8723,82569.57764,4783.299791,1420.757115,676.5298106,85.36,0,0,0,0,4/28/2012,889247.3966,881647.3966,1.302547968,0
1212,891318.4109,83093.84712,4469.127654,984.0869778,209.8652767,10.25,0,0,0,0,4/29/2012,989035.5879,980085.5879,0.892653016,0
1213,986624.4708,91887.07252,4222.771718,995.7030595,11756.79331,52.25,200,0,0,0,4/30/2012,1104689.061,1095739.061,3.963668509,0
1214,960280.387,100958.385,16185.75888,4097.548431,656.7343887,171.47,0,0,0,0,5/1/2012,1090850.284,1082350.284,2.238586799,0
1215,954084.2599,111591.6046,9048.669367,1389.987146,325.9257655,0.11785377,0,0,0,0,5/2/2012,1083940.565,1076440.565,1.34224634,0
1216,1098033.896,97534.89468,9759.262168,3000.479948,627.4835587,92.05,0,0,0,0,5/3/2012,1216898.066,1209048.066,1.365683772,0
1217,910453.8397,197602.503,7658.481599,1634.518126,668.5915968,606.31,0,0,0,0,5/4/2012,1126674.244,1118624.244,2.152471367,0
1218,1103820.484,83442.29858,7061.722046,1529.361143,326.195561,70.77,0,0,0,0,5/5/2012,1204600.832,1196250.832,0.936133131,0
1219,469877.0169,121142.0898,32249.40332,21451.86561,5837.304016,162.05,0,0,0,0,5/6/2012,658919.7296,650719.7296,10.63596541,0
1220,2038691.805,136866.2387,6931.241859,1492.40024,599.87807,50.16,0,0,0,0,5/7/2012,2193131.724,2184631.724,0.697459544,0
1221,3703210.824,176852.238,6215.735152,2059.176954,1058.855258,672.99,0,0,0,0,5/8/2012,3898869.82,3890069.82,0.519693247,0
1222,2207997.047,128253.2982,8177.913994,942.1282277,789.0463292,2010.13,0,0,0,0,5/9/2012,2356469.564,2348169.564,1.005323913,0
1223,1075084.492,102676.2658,11491.37884,1897.78178,1584.116775,1489.52,0,0,0,0,5/10/2012,1200673.555,1194223.555,2.168763771,0
1224,1382873.585,134305.7487,5416.682557,8884.433001,857.4498244,258.84,0,0,0,0,5/11/2012,1539746.739,1532596.739,1.557866567,0
1225,3081417.001,83760.61927,3836.487781,368.0285135,545.3121365,26237.43,0,0,0,0,5/12/2012,3202564.879,3196164.879,4.90140716,0
1226,1425754.003,65866.69548,2738.010481,2236.940936,3672.819128,2350.13,0,0,0,0,5/13/2012,1509618.599,1502618.599,1.993716843,0
1227,2071701.551,207476.2484,6112.153837,3551.034401,3517.716406,7616.38,0,0,0,0,5/14/2012,2306925.084,2299975.084,2.951119085,0
1228,3628105.193,93045.14899,6815.156495,2797.491499,3185.976456,2003.97,0,0,0,0,5/15/2012,3742452.936,3735952.936,0.797074541,0
1229,3336199.129,84549.32001,3682.664392,1292.829342,3871.514644,2097.58,0,0,0,0,5/16/2012,3437743.036,3431693.037,0.875363123,0
1230,3277255.455,146168.9481,6208.06452,14815.58471,5844.106952,23.025,1,0,0,0,5/17/2012,3456116.181,3450316.184,1.532360869,0
1231,1744793.431,113538.2332,3848.298239,1848.582293,4639.643141,288.23,0,0,0,0,5/18/2012,1876206.406,1868956.418,1.408747267,0
1232,1057745.031,151415.6761,9177.350588,1862.513343,3578.037167,1391.42,0,0,0,0,5/19/2012,1232620.027,1225170.029,2.755408049,0
1233,1890400.554,104950.6787,6874.281935,1207.964054,8635.035557,50.24,0,0,0,0,5/20/2012,2019018.753,2012118.755,1.943735668,0
1234,3688733.166,109183.7202,5988.169961,1231.071336,7218.520479,13.05,0,0,0,0,5/21/2012,3818667.697,3812367.698,0.950015505,0
1235,3914276.051,122542.8483,9456.43166,3192.58014,3140.817552,4005.83,0,0,0,0,5/22/2012,4062364.558,4056614.559,1.111772833,0
1236,1684413.533,95852.10881,14053.97281,3119.184811,1711.981208,858.6201,0,0,0,0,5/23/2012,1806509.401,1800009.401,1.410719958,0
1237,1027975.467,82626.68357,4399.943007,1239.491162,6157.023602,0.05,0,0,0,0,5/24/2012,1128648.658,1122398.659,2.58318948,0
1238,2316393.486,107572.1722,4451.819448,1968.985076,1607.755447,23.14,0,0,0,0,5/25/2012,2438067.357,2432017.358,0.54908961,0
1239,4730471.832,84492.33726,2447.944081,1424.612931,5623.877592,75.35149227,300,0,0,0,5/26/2012,4831935.953,4824835.955,0.635234762,0
1240,1929964.814,71327.40536,6065.434262,696.2096647,6067.43419,166.3368962,0,0,0,0,5/27/2012,2022237.628,2014287.634,1.10852644,0
1241,2009064.414,103400.157,12925.37436,2890.706262,1616.120867,79.42,0,0,0,0,5/28/2012,2137076.191,2129976.193,0.932993775,0
1242,3013860.517,140683.9448,4626.349423,1025.291662,2280.162252,209.15,0,0,0,0,5/29/2012,3168985.413,3162685.415,0.596624753,0
1243,2262192.682,112649.8269,5025.796586,4044.334283,496.3081309,11.32288642,0,0,0,0,5/30/2012,2390970.271,2384420.271,0.634174362,0
1244,4568186.078,107943.4297,71397.94807,1186.897227,35590.72685,115.55,0,0,0,0,5/31/2012,4791320.629,4784420.63,3.013819643,0
1245,2862149.906,86789.59537,7380.130297,4463.566943,1179.533077,36.0351451,0,0,0,0,6/1/2012,2969598.765,2961998.766,0.609364426,0
1246,1895035.865,80234.01007,3271.824071,3322.489097,966.2916057,113.5728111,250,0,0,0,6/2/2012,1991194.05,1983194.053,0.720291895,0
1247,1608096.294,97546.25418,14050.0977,2913.888647,1057.503205,178.33,0,0,0,0,6/3/2012,1731492.364,1723842.367,1.058310455,0
1248,4394847.481,215627.891,3653.710145,21366.52633,1808.173365,259.37,0,0,0,0,6/4/2012,4645313.15,4637563.152,1.094758346,0
1249,4378127.006,135121.7333,10412.54559,1662.816309,2029.585214,51.75,0,0,0,0,6/5/2012,4534755.435,4527405.437,0.442808821,0
1250,2352747.589,119509.1591,20711.67097,8026.145958,738.5898308,171.1766667,0,0,0,0,6/6/2012,2509554.331,2501904.332,1.178585137,0
1251,4676581.839,148325.6132,6177.038411,1690.677207,1277.330463,141.1768331,0,0,0,0,6/7/2012,4841143.674,4834193.675,0.353876377,0
1252,5300102.132,140774.3446,11354.09922,2722.467515,693.0743582,143.41,0,0,0,0,6/8/2012,5462839.526,5455789.528,0.325048081,0
1253,1243348.279,137658.4484,2495.549615,1591.131088,462.0883087,26.86,150,0,0,0,6/9/2012,1394282.355,1385732.356,0.81732627,0
1254,3194067.464,86353.60771,1986.89591,959.8399293,767.2696583,101.1033956,0,0,0,0,6/10/2012,3292536.178,3284236.181,0.258623213,0
1255,2809858.364,210002.6116,14560.02017,1364.656727,1165.572421,61.73,1,0,0,0,6/11/2012,3044013.954,3037013.955,0.692160922,0
1256,2397580.87,154244.866,25432.13371,1995.819279,1024.513717,1508.722938,49,0,0,0,6/12/2012,2589635.925,2581835.926,1.467005525,0
1257,2285487.058,128685.7061,7067.125252,1859.546081,954.6141602,258.8039727,0,0,0,0,6/13/2012,2431812.849,2424312.854,0.62817489,0
1258,4713397.538,109520.0134,3050.027215,492.4838975,2882.104744,903.437,0,0,0,0,6/14/2012,4838045.593,4830245.604,0.400424712,0
1259,3253777.485,199577.8048,4723.027939,1042.437126,1043.332002,608.4303782,0,0,0,0,6/15/2012,3468722.514,3460772.517,0.542587538,0
1260,3768239.489,110289.7871,9445.759838,2846.98929,1299.637631,427.5353033,0,0,0,0,6/16/2012,3900349.196,3892549.198,0.519903745,0
1261,1282350.867,112758.8829,6530.441722,3021.033516,743.537554,1779.182945,0,0,0,0,6/17/2012,1415383.942,1407183.946,1.71153963,0
1262,2368513.034,130330.1982,5512.244746,2218.415243,2122.405194,424.5413362,0,0,0,0,6/18/2012,2517870.835,2509120.839,0.787159946,0
1263,1968685.222,129516.5154,4179.287918,6834.310453,724.1200803,2113.321362,0,0,0,0,6/19/2012,2119402.774,2112052.778,1.24660535,0
1264,1543664.819,128350.7967,13841.0864,13314.84206,649.414246,8644.380001,0,0,0,0,6/20/2012,1715715.337,1708465.338,3.924431417,0
1265,905699.251,128033.6728,3118.845791,1077.54661,1418.584012,238.209823,0,0,0,0,6/21/2012,1046386.108,1039586.11,1.296109595,0
1266,2124585.465,117447.857,21117.78276,3651.263267,1154.837097,854.3017193,0,0,0,0,6/22/2012,2275711.504,2268811.507,1.219996699,0
1267,2906205.758,99966.40334,5624.801066,1854.26624,1935.590593,86.00264153,0,0,0,0,6/23/2012,3023872.819,3015672.822,0.494108773,0
1268,1742953.421,118946.0248,9959.407729,8377.930248,3876.683883,8412.941814,0,0,0,0,6/24/2012,1899076.407,1892526.41,3.437277734,0
1269,1655500.379,141446.0933,6654.017745,6762.926333,727.6776278,132.0523322,0,0,0,0,6/25/2012,1818923.143,1811223.146,1.20715288,0
1270,1525770.831,171746.4022,14409.48852,2059.211378,2445.913741,1409.765334,0,0,0,0,6/26/2012,1725291.611,1717841.613,1.733820173,0
1271,1822765.255,148123.9261,4966.553783,1945.115257,1645.32296,769.1422482,0,0,0,0,6/27/2012,1988365.309,1980215.316,0.943896619,0
1272,3341621.955,116490.2679,4719.7686,3723.789257,1001.810238,503.976793,0,0,0,0,6/28/2012,3474911.565,3468061.567,0.46173258,0
1273,2394558.131,114956.6226,6017.058458,722.2840558,900.1063534,676.5492189,0,0,0,0,6/29/2012,2525130.747,2517830.751,0.550473578,0
1274,1286844.495,91843.35213,5980.589808,2841.108536,687.3921208,770.7582623,0,0,0,0,6/30/2012,1395567.693,1388967.696,1.258236778,0
1275,1233919.63,101180.0653,2104.658795,923.8198368,739.2373088,680.235418,0,0,0,0,7/1/2012,1346647.646,1339547.646,0.827024975,0
1276,963752.2334,207239.178,8799.787524,2884.522806,829.4166235,231.0118252,0,0,0,0,7/2/2012,1191336.146,1183736.15,1.750017708,0
1277,1262338.531,154074.1198,13472.72123,1135.011614,928.5676899,382.3933559,0,0,0,0,7/3/2012,1440331.342,1432331.345,1.413776473,0
1278,2128793.76,121703.9443,11298.08467,3836.539063,5936.97956,457.5719,0,0,0,0,7/4/2012,2279526.87,2272026.88,1.369613383,0
1279,1882676.228,116046.9078,9444.93998,896.6485946,431.5672517,168.3891829,0,0,0,0,7/5/2012,2016864.679,2009664.681,0.643212563,0
1280,1231020.088,127120.2482,7737.049219,3753.8741,3211.951357,865.0215431,0,0,0,0,7/6/2012,1381458.229,1373708.233,1.953076197,0
1281,4017515.115,81226.55331,6148.856979,2814.640846,1903.991733,9688.044091,0,0,0,0,7/7/2012,4127597.199,4119297.202,1.24825322,0
1282,695672.1675,103807.8286,14878.95171,1452.30046,2063.404986,1160.443098,50,0,0,0,7/8/2012,826735.0948,819085.0963,3.270848875,0
1283,1948706.793,165075.645,2940.944562,2126.116808,4548.373761,1155.354173,0,0,0,0,7/9/2012,2132703.22,2124553.227,1.376950888,0
1284,1985943.406,109888.2565,14228.64506,5369.341136,2690.211025,45260.52498,0,0,0,0,7/10/2012,2170880.381,2163380.385,9.50915401,0
1285,1016503.854,118121.9916,4730.39079,1951.088922,1434.477515,5497.289092,100,0,0,0,7/11/2012,1155039.089,1148339.091,3.846995406,0
1286,1251808.093,128385.5879,1958.138236,2281.624805,1081.52342,160.5730311,50,0,0,0,7/12/2012,1393225.539,1385725.54,0.858609537,0
1287,2308670.986,131456.624,15128.83209,13803.24563,1762.84023,320.3551378,0,0,0,0,7/13/2012,2479292.883,2471142.884,1.717539041,0
1288,2326247.96,88471.22375,14834.43737,795.7779825,1323.248106,34215.76408,50,0,0,0,7/14/2012,2473988.399,2465938.411,6.293440178,0
1289,1254164.032,94709.8916,2990.497116,1428.522199,2174.966302,431.8614175,300,0,0,0,7/15/2012,1363199.768,1356199.77,1.177344962,0
1290,1885562.99,185140.6348,21209.86335,8016.825562,1476.080314,1568.37984,150,0,0,0,7/16/2012,2110624.769,2103124.773,2.094486088,0
1291,2272348.948,149727.7668,21071.93123,44787.27581,34778.94988,1480.35536,0,0,0,0,7/17/2012,2532795.225,2524195.228,6.255192637,0
1292,1453672.987,110240.9719,13372.76788,10048.70429,2667.057606,1602.825435,300.01,0,0,0,7/18/2012,1599655.318,1591905.324,2.571622232,0
1293,1060883.762,88802.17834,66261.27007,3806.752826,1164.431286,463.8315536,0,0,0,0,7/19/2012,1228132.221,1221382.226,2.954749764,0
1294,1487802.852,138875.4133,4586.135387,1919.088631,3945.848018,2792.84198,0,0,0,0,7/20/2012,1647322.176,1639922.179,1.955094599,0
1295,2223736.495,127552.3539,16082.21211,2827.540032,3341.520146,169.8237715,0,0,0,0,7/21/2012,2380759.939,2373709.945,1.250180528,0
1296,1561280.265,133230.5824,10336.24359,1738.671564,1412.223584,389.0058433,0,0,0,0,7/22/2012,1716136.989,1708386.992,1.06493565,0
1297,1990982.532,161820.1329,4813.340634,1561.346253,894.9746867,2490.667848,421.05,0,0,0,7/23/2012,2170034.042,2162984.045,1.346190406,0
1298,1596059.535,126901.872,17032.58445,696.7813961,1138.378997,158.7883382,200,0,0,0,7/24/2012,1750237.938,1742187.94,1.068027571,0
1299,881914.2345,117607.0595,11854.83288,2239.483327,1360.718088,1868.600317,0,0,0,0,7/25/2012,1024844.926,1016844.929,2.385662388,0
1300,2151601.573,121740.4557,30800.80255,4436.655257,1010.92727,475.6334096,0,0,0,0,7/26/2012,2318516.042,2310066.047,1.34770499,0
1301,2020596.935,135645.6793,8649.823658,4574.324137,2030.798604,99.27468998,250,0,0,0,7/27/2012,2180746.832,2171846.835,1.072707517,0
1302,1599456.142,113424.5488,15529.78063,4990.924623,601.1840645,479.6511432,50,0,0,0,7/28/2012,1742182.227,1734532.232,1.390029133,0
1303,976416.4579,97503.74291,17924.8052,7670.893926,1494.297403,502.4856669,0,0,0,0,7/29/2012,1109812.681,1101512.683,2.553994709,0
1304,824909.1976,135769.774,4977.331856,2402.609972,2027.196517,465.8588973,50,0,0,0,7/30/2012,979401.9657,970601.9688,2.156024672,0
1305,2685606.592,261268.3082,11327.50749,6627.407282,1704.113317,1324.776409,0,0,0,0,7/31/2012,2974358.704,2967858.705,1.108004279,0
1306,2148434.605,101321.5521,8584.002774,5128.619941,1755.240923,571.1439507,300,0,0,0,8/1/2012,2272795.164,2266095.165,1.193076819,0
1307,1563250.352,201226.9598,11224.4468,4101.257909,1976.021367,2273.985159,150,0,0,0,8/2/2012,1792453.022,1784203.023,2.473298723,0
1308,1273168.912,129689.7836,7247.309866,8337.677457,2632.14048,1964.363942,100,0,0,0,8/3/2012,1431240.183,1423140.187,2.492214996,0
1309,1274897.056,109696.0849,4063.363085,11799.92873,3039.327469,1598.613446,500,0,0,0,8/4/2012,1413394.372,1405594.374,2.943944012,0
1310,1778868.631,182304.5986,3190.174638,2185.362045,1411.837932,824.8246216,0,0,0,0,8/5/2012,1975735.428,1968785.429,1.395590008,0
1311,1813041.463,157362.1935,12532.70649,2779.047757,1772.299622,684.0949802,150,0,0,0,8/6/2012,1995321.801,1988321.806,1.313715557,0
1312,1806301.137,133186.7469,6716.305028,2211.022305,2603.64565,3545.441038,150,0,0,0,8/7/2012,1962914.296,1954714.298,1.809016174,0
1313,1415523.805,202482.1823,7669.692205,14234.3227,13110.12538,2468.675956,100,0,0,0,8/8/2012,1663888.8,1655588.804,4.176412721,0
1314,1303395.601,128424.7863,6992.948217,3578.859805,1791.027158,467.5882183,50,0,0,0,8/9/2012,1453200.807,1444700.811,1.519176289,0
1315,1517326.681,142195.6565,6573.10438,4249.775553,1145.463913,1595.609646,100,0,0,0,8/10/2012,1680986.286,1673186.291,1.363757673,0
1316,1401388.012,158193.0486,3504.427047,2015.184794,1250.389873,890.2034796,0,0,0,0,8/11/2012,1575641.261,1567241.266,0.982984608,0
1317,1459768.728,141726.6199,3433.846242,2222.13462,1024.006105,576.7993253,250.1,0,0,0,8/12/2012,1616952.229,1609002.234,0.992172166,0
1318,1640156.438,223062.493,3430.334622,4679.06112,1462.650946,802.9873229,150.01,0,0,0,8/13/2012,1881743.975,1873743.975,1.321545196,0
1319,1356857.095,132827.0813,14546.08833,2347.70125,2053.992864,2321.214268,150,0,0,0,8/14/2012,1518953.173,1511103.173,2.347546078,0
1320,1649987.426,111338.5875,6858.525579,2220.91608,9846.474241,684.021558,400.01,0,0,0,8/15/2012,1789685.956,1781335.961,2.195990141,0
1321,1874266.907,165277.9289,14152.77416,10592.43078,1785.718232,1735.886036,200,0,0,0,8/16/2012,2075711.645,2068011.646,1.927712312,0
1322,2549436.653,161346.3993,16047.05738,13773.98062,20257.27163,11686.79641,1455.01,0,0,0,8/17/2012,2780903.167,2774003.168,5.534175674,0
1323,1982840.481,122185.8488,10588.78354,7399.902877,21917.29632,2253.077581,0,0,0,0,8/18/2012,2154735.39,2147185.39,3.669955408,0
1324,5499084.48,233054.9906,102568.6923,74292.21775,12571.01418,446.8460344,50,0,0,0,8/19/2012,5931168.237,5922068.241,3.411321572,0
1325,9323904.063,210691.2913,42942.08778,3941.020002,3432.49407,1193.634442,100,0,0,0,8/20/2012,9594904.589,9586204.591,0.57166113,0
1326,5194404.747,261443.5243,8449.716077,4627.371944,3519.273604,504.0968151,0,0,0,0,8/21/2012,5481598.728,5472948.73,0.547464945,0
1327,7463956.496,215518.4966,58773.15816,4032.241286,5681.598039,342.5676693,0,0,0,0,8/22/2012,7756104.557,7748304.557,0.625967645,0
1328,7416696.807,199598.1382,1896.34961,1736.863189,6486.764279,3900.795497,250,0,0,0,8/23/2012,7638815.716,7630565.718,0.549911704,0
1329,10815763.35,236733.1084,2329.854807,1049.882309,563.8940704,225.9392613,39.99,0,0,0,8/24/2012,11064106.02,11056706.02,0.093883504,0
1330,4202494.289,183521.6808,3361.668366,3347.979267,564.6715426,347.1649028,0,0,0,0,8/25/2012,4400537.453,4393637.454,0.321518175,0
1331,3123736.057,190835.2736,4744.403241,1895.353464,711.7823787,725.3389179,0,0,0,0,8/26/2012,3331598.206,3322648.208,0.515832399,0
1332,5999899.644,225881.2997,15837.27361,31735.09296,33619.74323,1509.574451,1350,0,0,0,8/27/2012,6317082.625,6309832.628,2.296424251,0
1333,6595357.106,176405.4813,4568.256222,2138.047078,2651.238522,7152.084743,700,0,0,0,8/28/2012,6796522.213,6788972.214,0.891803137,0
1334,14535208.89,147016.2438,9081.47829,1225.729749,835.9771902,505.4758715,50,0,0,0,8/29/2012,14702323.79,14693923.79,0.110771882,0
1335,11425191.56,143793.4849,6276.023903,790.5617868,1153.128159,206.0802695,0,0,0,0,8/30/2012,11585110.83,11577410.84,0.115355769,0
1336,8587040.533,235121.3568,45872.11715,77561.62805,29732.57691,515.2310249,61.05,0,0,0,8/31/2012,8982904.492,8975904.493,2.326396027,0
1337,8471229.982,260947.6175,5098.74524,359.4704383,1166.938625,42.58599247,0,0,0,0,9/1/2012,8746895.338,8738845.34,0.116611014,0
1338,5847252.072,101241.8231,6982.839403,1408.830379,879.0273246,2158.002855,0,0,0,0,9/2/2012,5968122.588,5959922.595,0.348631797,0
1339,3585029.964,114810.6063,3732.078339,1382.117047,326.6187841,870.5747287,20,0,0,0,9/3/2012,3714021.956,3706171.959,0.356829446,0
1340,6190611.773,270485.8818,11887.92099,3471.677259,246.4718255,141.643563,300,0,0,0,9/4/2012,6484795.367,6477145.368,0.337124121,0
1341,9077431.473,184152.3501,3855.631834,1869.915821,1153.007337,319.4167908,0,0,0,0,9/5/2012,9277781.792,9268781.795,0.1191921,0
1342,21774386.44,74095.65448,13586.30839,750.4777958,5125.460948,919.9342135,103,0,0,0,9/6/2012,21877517.27,21868967.27,0.13053661,0
1343,18328121.08,68219.94586,1865.888212,2178.346948,2376.386797,563.3799094,100.05,0,0,0,9/7/2012,18411825.08,18403425.08,0.081396024,0
1344,7475411.239,97430.65904,2131.429908,633.4406602,1169.884831,255.5738266,0,0,0,0,9/8/2012,7584282.223,7577032.227,0.197860195,0
1345,3670638.925,214042.7121,4657.742952,995.8379917,732.0713741,415.0498056,0,0,0,0,9/9/2012,3899432.335,3891482.34,0.840413522,0
1346,18551952.47,157362.3127,44735.03455,95764.92379,27904.62075,600.2729866,50,0,0,0,9/10/2012,18885869.63,18878369.63,1.11842163,0
1347,20033298.88,183437.0003,3571.512668,682.5488453,272.5047273,87.52770992,4,0,0,0,9/11/2012,20228603.98,20221353.98,0.033281605,0
1348,10561906.18,265321.3059,7246.720053,3471.507139,567.8597115,880.1061366,300,0,0,0,9/12/2012,10847443.67,10839693.68,0.205197378,0
1349,22382572.12,153005.4016,9530.874523,957.352562,1425.467258,498.7454098,50,0,0,0,9/13/2012,22554539.96,22548039.96,0.064378611,0
1350,17905326.36,111517.0766,2221.561281,2536.068369,1196.277117,419.9576336,100,0,0,0,9/14/2012,18031417.3,18023317.3,0.068403672,0
1351,6689675.481,208421.1041,4026.247443,12205.52987,997.204918,1061.685218,100.25,0,0,0,9/15/2012,6923687.503,6916487.503,0.468559669,0
1352,13862671.23,121596.0616,13915.65692,765.3943343,677.9355788,639.302435,55,0,0,0,9/16/2012,14008370.58,14000320.58,0.110986192,0
1353,12827566.06,197804.5337,5498.28711,4460.695152,1909.300348,15362.29227,0,0,0,0,9/17/2012,13061001.17,13052601.17,0.604967834,0
1354,12819979.06,126042.2336,5481.809928,1260.397479,881.273387,22468.25965,0.3,0,0,0,9/18/2012,12984463.33,12976113.33,0.753054219,0
1355,31146228.5,147010.6666,17265.99802,6072.329264,1516.477939,717.4020171,5,0,0,0,9/19/2012,31325866.37,31318816.37,0.101010509,0
1356,15683093.95,197047.7288,8396.132867,821.8650691,7939.815016,3307.296976,200,0,0,0,9/20/2012,15908406.79,15900806.79,0.403731413,0
1357,25700509.62,172670.2878,8315.010382,2287.082293,3635.516997,6466.778412,150,0,0,0,9/21/2012,25902484.29,25894034.29,0.217080999,0
1358,14745956.23,102956.4344,3917.807005,4018.681842,5492.576682,3784.417404,76,0,0,0,9/22/2012,14874052.14,14866202.14,0.266339317,0
1359,7670622.838,122906.9891,13045.10426,843.0060423,484.5725204,658.6082775,157.14,0,0,0,9/23/2012,7816618.258,7808718.258,0.218503462,0
1360,7864194.03,227900.8666,4432.385939,558.6537968,3081.634314,9231.256061,0,0,0,0,9/24/2012,8117048.827,8109398.827,0.763251067,0
1361,1473916.525,261218.8171,29705.96082,1361.925659,1140.671752,2974.806449,150.34,0,0,0,9/25/2012,1777419.047,1770469.047,2.575922648,0
1362,1524143.855,196795.7051,5083.610775,2895.570135,924.5526957,404.8604159,500,0,0,0,9/26/2012,1737748.155,1730748.155,1.60530706,0
